Datetime	Open	High	Low	Close	tick_volume
1542881700	1.27871	1.27902	1.2781	1.27821	900
1542882600	1.2782	1.27845	1.27718	1.27833	799
1542883500	1.27833	1.27866	1.27803	1.27851	733
1542884400	1.27851	1.27876	1.27813	1.27865	538
1542885300	1.27865	1.27873	1.27822	1.27825	531
1542886200	1.27825	1.27897	1.27803	1.27863	657
1542887100	1.27864	1.27964	1.27853	1.27894	580
1542888000	1.27894	1.28542	1.27891	1.28511	2520
1542888900	1.28511	1.29087	1.28511	1.29077	3793
1542889800	1.29077	1.29267	1.28996	1.29062	4019
1542890700	1.29062	1.29084	1.28894	1.28948	2071
1542891600	1.28948	1.29011	1.28863	1.28914	1991
1542892500	1.28914	1.2893	1.27861	1.28664	3139
1542893400	1.28664	1.28746	1.28588	1.28733	1664
1542894300	1.28732	1.28954	1.28698	1.28879	1799
1542895200	1.2888	1.2894	1.28637	1.28669	2112
1542896100	1.28669	1.28746	1.28529	1.28669	1565
1542897000	1.28669	1.28814	1.2854	1.28612	2025
1542897900	1.28612	1.28829	1.2859	1.28817	1553
1542898800	1.28817	1.28818	1.28632	1.28692	1059
1542899700	1.2869	1.2878	1.28655	1.28676	883
1542900600	1.28676	1.28773	1.28676	1.28758	413
1542901500	1.28758	1.28788	1.28658	1.28697	670
1542902400	1.28696	1.28745	1.28637	1.2873	795
1542903300	1.2873	1.28853	1.28722	1.2885	1028
1542904200	1.2885	1.28858	1.28738	1.28775	829
1542905100	1.28775	1.28844	1.28679	1.2871	1139
1542906000	1.2871	1.28734	1.28579	1.28711	1166
1542906900	1.28711	1.28751	1.28572	1.2861	1193
1542907800	1.28608	1.28649	1.28504	1.28585	933
1542908700	1.28585	1.28771	1.28502	1.28724	1822
1542909600	1.28724	1.28724	1.28598	1.28639	1521
1542910500	1.28642	1.28707	1.28606	1.28706	1267
1542911400	1.28706	1.28713	1.28611	1.28695	1518
1542912300	1.28695	1.28798	1.28679	1.28788	1098
1542913200	1.28788	1.28805	1.28746	1.28762	1021
1542914100	1.28763	1.28816	1.28754	1.28775	884
1542915000	1.28774	1.28816	1.28749	1.28754	970
1542915900	1.28754	1.28758	1.28686	1.28703	950
1542916800	1.28737	1.28859	1.28597	1.28819	1676
1542917700	1.28819	1.28821	1.28634	1.28749	383
1542918600	1.28749	1.2883	1.2871	1.2879	1593
1542919500	1.2879	1.28818	1.28754	1.28788	433
1542920400	1.28788	1.28813	1.28778	1.28783	197
1542921300	1.28783	1.288	1.28774	1.2878	196
1542922200	1.28779	1.28786	1.28775	1.28778	350
1542923100	1.28778	1.28791	1.28723	1.28748	527
1542924000	1.28748	1.28797	1.2873	1.28773	192
1542924900	1.28772	1.28783	1.28743	1.28749	85
1542925800	1.28749	1.28769	1.28744	1.28769	125
1542926700	1.28769	1.2882	1.28755	1.28782	545
1542927600	1.28782	1.28792	1.28746	1.28782	403
1542928500	1.28782	1.28782	1.28754	1.28767	267
1542929400	1.28767	1.28782	1.28753	1.28758	351
1542930300	1.28758	1.28799	1.28741	1.28749	383
1542931200	1.28753	1.28759	1.28737	1.28745	102
1542932100	1.28745	1.28788	1.28745	1.28771	73
1542933000	1.28772	1.28778	1.28764	1.28765	63
1542933900	1.28765	1.28773	1.28745	1.28753	61
1542934800	1.28754	1.2876	1.28735	1.28755	143
1542935700	1.28756	1.28812	1.28723	1.28763	339
1542936600	1.28763	1.28803	1.28724	1.28747	382
1542937500	1.28747	1.28793	1.2873	1.28754	335
1542938400	1.28754	1.28785	1.28734	1.28741	344
1542939300	1.28741	1.28773	1.28732	1.28735	389
1542940200	1.28735	1.28765	1.28734	1.28747	221
1542941100	1.28747	1.2877	1.28729	1.28765	298
1542942000	1.28766	1.28777	1.28726	1.28764	419
1542942900	1.28763	1.2877	1.28735	1.28739	308
1542943800	1.28739	1.28764	1.28735	1.28756	316
1542944700	1.28756	1.28769	1.28723	1.28762	456
1542945600	1.28762	1.28765	1.28702	1.28736	567
1542946500	1.28737	1.2881	1.28735	1.28798	431
1542947400	1.28799	1.28805	1.28753	1.28771	463
1542948300	1.28771	1.28783	1.28754	1.28765	289
1542949200	1.28766	1.28792	1.28735	1.28752	409
1542950100	1.28752	1.28796	1.28738	1.28795	425
1542951000	1.28795	1.28803	1.28759	1.28779	515
1542951900	1.28779	1.28809	1.28779	1.28793	412
1542952800	1.28793	1.28823	1.28787	1.28798	471
1542953700	1.28798	1.28815	1.28792	1.28813	265
1542954600	1.28813	1.28821	1.28793	1.28816	342
1542955500	1.28816	1.28818	1.28785	1.28787	363
1542956400	1.28785	1.28804	1.28774	1.28776	299
1542957300	1.28776	1.28819	1.28775	1.28788	310
1542958200	1.28788	1.28788	1.28694	1.28701	557
1542959100	1.28701	1.28761	1.28701	1.2872	449
1542960000	1.2872	1.28728	1.28672	1.28697	415
1542960900	1.28698	1.28739	1.28686	1.28716	312
1542961800	1.28716	1.28803	1.28694	1.2878	533
1542962700	1.2878	1.28783	1.28708	1.28732	688
1542963600	1.28732	1.28813	1.28673	1.28753	1131
1542964500	1.28752	1.28756	1.28629	1.28638	1123
1542965400	1.28637	1.28763	1.28615	1.28695	899
1542966300	1.28695	1.28708	1.28617	1.28677	751
1542967200	1.28676	1.28741	1.28577	1.28602	1619
1542968100	1.28602	1.28631	1.28478	1.28604	1360
1542969000	1.28602	1.28602	1.28318	1.28397	3184
1542969900	1.28397	1.2844	1.28298	1.28348	1829
1542970800	1.28348	1.28437	1.28319	1.28434	1335
1542971700	1.28434	1.28542	1.28373	1.28522	1434
1542972600	1.28521	1.28549	1.28455	1.28479	1380
1542973500	1.28479	1.28555	1.28475	1.28486	1309
1542974400	1.28486	1.2854	1.28485	1.28496	1379
1542975300	1.28496	1.28497	1.28399	1.28409	1555
1542976200	1.28409	1.28454	1.28314	1.28426	1913
1542977100	1.28427	1.28429	1.28346	1.2838	1383
1542978000	1.2838	1.28387	1.28254	1.28267	1303
1542978900	1.28267	1.28304	1.28155	1.2825	1327
1542979800	1.2825	1.28302	1.28199	1.28302	1097
1542980700	1.28302	1.28329	1.28017	1.28273	2039
1542981600	1.28272	1.2836	1.28191	1.28266	1267
1542982500	1.28266	1.28297	1.28205	1.28247	1467
1542983400	1.28247	1.28353	1.2824	1.2827	1151
1542984300	1.2827	1.28278	1.28197	1.2824	1584
1542985200	1.2824	1.28316	1.28227	1.28287	1368
1542986100	1.28288	1.28299	1.28207	1.28233	1434
1542987000	1.28232	1.28259	1.28137	1.2816	1650
1542987900	1.28161	1.28317	1.28158	1.28269	1402
1542988800	1.28269	1.2832	1.28197	1.28296	1250
1542989700	1.28296	1.28342	1.28246	1.28281	1212
1542990600	1.28281	1.28351	1.28247	1.28328	1306
1542991500	1.28328	1.28342	1.28252	1.28302	1377
1542992400	1.28302	1.28386	1.28277	1.28339	1250
1542993300	1.28342	1.28342	1.28213	1.28244	1299
1542994200	1.28244	1.28278	1.28193	1.28193	1127
1542995100	1.28192	1.28231	1.28007	1.28015	2167
1542996000	1.28016	1.28085	1.27979	1.28064	2094
1542996900	1.28064	1.28103	1.28024	1.28049	1215
1542997800	1.28049	1.28078	1.27996	1.28039	1881
